family_key	headword	members
suja	suja	suja
síndrome	síndrome	síndrome
tailândia	tailândia	tailândia
telemóvel	telemóvel	telemóvel
temática	temática	temática
trama	trama	trama
tranquila	tranquila	tranquila
transmitido	transmitido	transmitido
vit	vital	vital | vitor
vôlei	vôlei	vôlei
xix	xix	xix
acabe	acabe	acabe
achando	achando	achando
acompanhe	acompanhe	acompanhe
advogada	advogada	advogada
aguenta	aguenta	aguenta
aprenda	aprenda	aprenda
aprende	aprende	aprende
atacou	atacou	atacou
basquete	basquete	basquete
bastidore	bastidores	bastidores
besteira	besteira	besteira
borracha	borracha	borracha
brinquedo	brinquedos	brinquedos | brinquedo
cinquenta	cinquenta	cinquenta
circo	circo	circo
clássica	clássica	clássica
comparado	comparado	comparado
condenação	condenação	condenação
conspiração	conspiração	conspiração
criaram	criaram	criaram
cálculo	cálculo	cálculo | cálculos
dedicar	dedicar	dedicar
desconto	desconto	desconto
descrito	descrito	descrito
divulgada	divulgada	divulgada
duma	duma	duma
elogio	elogios	elogios | elogio
ench	encher	encher
escândalo	escândalo	escândalo
essência	essência	essência
exteriore	exteriores	exteriores
farão	farão	farão
feijão	feijão	feijão
fiéis	fiéis	fiéis
gado	gado	gado
gira	gira	gira
gozar	gozar	gozar
gratuitamente	gratuitamente	gratuitamente
guitarra	guitarra	guitarra
happy	happy	happy
impulso	impulso	impulso
infecção	infecção	infecção
institucion	institucional	institucional
jerusalém	jerusalém	jerusalém
jogado	jogado	jogado
judeu	judeu	judeu
junte	junte	junte
juvenil	juvenil	juvenil
lembram	lembram	lembram
libra	libras	libras
mande	mande	mande
maratona	maratona	maratona
mediante	mediante	mediante
mexe	mexe	mexe
mill	miller	miller
missõe	missões	missões
ms	ms	ms
olhare	olhares	olhares
origen	origens	origens
pagam	pagam	pagam
palma	palmas	palmas | palma
part	part	part
participam	participam	participam
pausa	pausa	pausa
per	per	per
perdoar	perdoar	perdoar
pinheiro	pinheiro	pinheiro
piso	piso	piso
placar	placar	placar
prestação	prestação	prestação
project	project	project
raquel	raquel	raquel
referido	referido	referido
registrar	registrar	registrar
rick	rick	rick
sacrifício	sacrifício	sacrifício
sagrada	sagrada	sagrada
serei	serei	serei
surpreendente	surpreendente	surpreendente
suécia	suécia	suécia
team	team	team
traduzir	traduzir	traduzir
tratam	tratam	tratam
turnê	turnê	turnê
unesco	unesco	unesco
urgência	urgência	urgência
viana	viana	viana
visitou	visitou	visitou
young	young	young
ênfase	ênfase	ênfase
êxito	êxito	êxito
absoluto	absoluto	absoluto
acompanhamento	acompanhamento	acompanhamento
administrad	administrador	administrador
afirmam	afirmam	afirmam
agressão	agressão	agressão
amy	amy	amy
antigamente	antigamente	antigamente
apontar	apontar	apontar
aposto	aposto	aposto
atrasado	atrasado	atrasado
av	av	av
azuis	azuis	azuis
bacia	bacia	bacia
bagunça	bagunça	bagunça
banana	banana	banana
buscam	buscam	buscam
cc	cc	cc
censo	censo	censo
citar	citar	citar
cláudio	cláudio	cláudio
coco	coco	coco
colocam	colocam	colocam
combinado	combinado	combinado
consta	consta	consta
continuação	continuação	continuação
criativa	criativa	criativa
criei	criei	criei
demônio	demônio	demônio | demônios
dependência	dependência	dependência
desenhar	desenhar	desenhar
divórcio	divórcio	divórcio
encontrava	encontrava	encontrava
engano	engano	engano
envolvida	envolvida	envolvida | envolvidas
estiverem	estiverem	estiverem
exclusivo	exclusivo	exclusivo
formulário	formulário	formulário
fox	fox	fox
gravado	gravado	gravado
iluminação	iluminação	iluminação
ilusão	ilusão	ilusão
implantação	implantação	implantação
infantis	infantis	infantis
inicio	inicio	inicio
integrado	integrado	integrado
inteiramente	inteiramente	inteiramente
interface	interface	interface
lenta	lenta	lenta
libertar	libertar	libertar
marroco	marrocos	marrocos
mochila	mochila	mochila
nuno	nuno	nuno
obama	obama	obama
observaçõe	observações	observações
obstáculo	obstáculos	obstáculos
partilhar	partilhar	partilhar
party	party	party
pintar	pintar	pintar
porco	porco	porco
probabilidade	probabilidade	probabilidade
procurou	procurou	procurou
produtora	produtora	produtora
puxa	puxa	puxa
puxar	puxar	puxar
qualificação	qualificação	qualificação
raul	raul	raul
reconhecida	reconhecida	reconhecida
ribeirão	ribeirão	ribeirão
satisfeito	satisfeito	satisfeito
seio	seios	seios | seio
sexualidade	sexualidade	sexualidade
sugestão	sugestão	sugestão
surgimento	surgimento	surgimento
thing	things	things
traga	traga	traga
trump	trump	trump
two	two	two
variam	variam	variam
vence	vence	vence
volante	volante	volante
abandono	abandono	abandono
adolescência	adolescência	adolescência
animada	animada	animada
apanhar	apanhar	apanhar
atravessar	atravessar	atravessar
beach	beach	beach
bico	bico	bico
bil	billy	billy
biodiversidade	biodiversidade	biodiversidade
bravo	bravo	bravo
bruto	bruto	bruto
cavaleiro	cavaleiro	cavaleiro | cavaleiros
chapa	chapa	chapa
cintura	cintura	cintura
clark	clark	clark
colapso	colapso	colapso
colocaram	colocaram	colocaram
coma	coma	coma
concelho	concelho	concelho
confia	confia	confia
confirmação	confirmação	confirmação
conforto	conforto	conforto
consenso	consenso	consenso
contratar	contratar	contratar
cristiano	cristiano	cristiano
curva	curva	curva
desenvolve	desenvolve	desenvolve
dinâmica	dinâmica	dinâmica
dougla	douglas	douglas
enfrenta	enfrenta	enfrenta
enganar	enganar	enganar
entendendo	entendendo	entendendo
escravidão	escravidão	escravidão
estragar	estragar	estragar
estátua	estátua	estátua
eterno	eterno	eterno
exclusiva	exclusiva	exclusiva
executado	executado	executado | executados
faleceu	faleceu	faleceu
ferimento	ferimentos	ferimentos
florianópolis	florianópolis	florianópolis
ford	ford	ford
formando	formando	formando
fruta	frutas	frutas | fruta
goste	goste	goste
hip	hip	hip
how	how	how
howard	howard	howard
hungria	hungria	hungria
imaginei	imaginei	imaginei
impeach	impeachment	impeachment
informática	informática	informática
ironia	ironia	ironia
johnson	johnson	johnson
lewis	lewis	lewis
liberado	liberado	liberado
massagem	massagem	massagem
mens	mensal	mensal
mostraram	mostraram	mostraram
mude	mude	mude
mudo	mudo	mudo
mágica	mágica	mágica
note	note	note
olhei	olhei	olhei
pagou	pagou	pagou
paquistão	paquistão	paquistão
paralelo	paralelo	paralelo
parcialmente	parcialmente	parcialmente
passaporte	passaporte	passaporte
pequim	pequim	pequim
permita	permita	permita
pesadelo	pesadelo	pesadelo
pire	pires	pires
plus	plus	plus
procuro	procuro	procuro
punição	punição	punição
pátio	pátio	pátio
pátria	pátria	pátria
queiroz	queiroz	queiroz
reflete	reflete	reflete
renan	renan	renan
resolvido	resolvido	resolvido
ritu	ritual	ritual
riv	rival	rival | river
school	school	school
simpatia	simpatia	simpatia
sofia	sofia	sofia
story	story	story | stories
sucedida	sucedida	sucedida
surgem	surgem	surgem
testamento	testamento	testamento
trazem	trazem	trazem
tripulação	tripulação	tripulação
trono	trono	trono
usá	usá	usá
vazia	vazia	vazia | vazias
visuais	visuais	visuais
votou	votou	votou
vós	vós	vós
ya	ya	ya
abençoe	abençoe	abençoe
acabando	acabando	acabando
acadêmica	acadêmica	acadêmica
acertou	acertou	acertou
acrescentou	acrescentou	acrescentou
amada	amada	amada
amad	amador	amador
amamo	amamos	amamos
america	america	america
aproximação	aproximação	aproximação
armando	armando	armando
arredore	arredores	arredores
artifici	artificial	artificial
associada	associada	associada | associadas
bancada	bancada	bancada
beta	beta	beta
blue	blue	blue
call	call	call
carla	carla	carla
ciúme	ciúmes	ciúmes
comemora	comemora	comemora
concluir	concluir	concluir
continuem	continuem	continuem
correta	correta	correta
creme	creme	creme
cumprimento	cumprimento	cumprimento
câmbio	câmbio	câmbio
dali	dali	dali
dean	dean	dean
destruído	destruído	destruído
dicionário	dicionário	dicionário
digno	digno	digno
doméstica	doméstica	doméstica
dourado	dourado	dourado
educado	educado	educado
eficiência	eficiência	eficiência
essenciais	essenciais	essenciais
estariam	estariam	estariam
estrangeira	estrangeira	estrangeira | estrangeiras
favela	favela	favela
finalidade	finalidade	finalidade
full	full	full
gerenciamento	gerenciamento	gerenciamento
goiânia	goiânia	goiânia
harmonia	harmonia	harmonia
here	here	here
hotéis	hotéis	hotéis
ideais	ideais	ideais
ignorância	ignorância	ignorância
incapaz	incapaz	incapaz
infeliz	infeliz	infeliz
instrução	instrução	instrução
integrar	integrar	integrar
ip	ip	ip
jeff	jeff	jeff
jimmy	jimmy	jimmy
joelho	joelho	joelho | joelhos
julgado	julgado	julgado
lavagem	lavagem	lavagem
marinho	marinho	marinho
marte	marte	marte
mia	mia	mia
move	move	move
mudado	mudado	mudado
netflix	netflix	netflix
notável	notável	notável
ordenou	ordenou	ordenou
pediram	pediram	pediram
perdemo	perdemos	perdemos
perigosa	perigosa	perigosa | perigosas
proximidade	proximidade	proximidade | proximidades
péssima	péssima	péssima
quantia	quantia	quantia
quieto	quieto	quieto
recolh	recolher	recolher
reconheceu	reconheceu	reconheceu
refugiado	refugiados	refugiados
regina	regina	regina
registrada	registrada	registrada | registradas
regulamento	regulamento	regulamento
relaxar	relaxar	relaxar
repercussão	repercussão	repercussão
retirado	retirado	retirado
rev	rever	rever
saga	saga	saga
salvação	salvação	salvação
satisfação	satisfação	satisfação
sect	sector	sector
seguiram	seguiram	seguiram
sentada	sentada	sentada
sergio	sergio	sergio
sigam	sigam	sigam
sigla	sigla	sigla
soviética	soviética	soviética
subindo	subindo	subindo
surgir	surgir	surgir
troféu	troféu	troféu
vara	vara	vara
visite	visite	visite
voltam	voltam	voltam
acompanhada	acompanhada	acompanhada
acordei	acordei	acordei
acre	acre	acre
ala	ala	ala
anunciada	anunciada	anunciada
apropriado	apropriado	apropriado
aproveitando	aproveitando	aproveitando
ataca	ataca	ataca
band	band	band
bloquear	bloquear	bloquear
carregando	carregando	carregando
case	case	case
certificado	certificado	certificado
chamava	chamava	chamava
christian	christian	christian
coberta	coberta	coberta | cobertas
composit	compositor	compositor
concorr	concorrer	concorrer
conde	conde	conde
conferir	conferir	conferir
confiável	confiável	confiável
contratado	contratado	contratado | contratados
convencion	convencional	convencional
convida	convida	convida
costumam	costumam	costumam
cultivo	cultivo	cultivo
dc	dc	dc
destacando	destacando	destacando
determina	determina	determina
dirige	dirige	dirige
distinção	distinção	distinção
divina	divina	divina
doaçõe	doações	doações
elétrico	elétrico	elétrico | elétricos
envolveu	envolveu	envolveu
essencialmente	essencialmente	essencialmente
faltando	faltando	faltando
familia	familia	familia
favorável	favorável	favorável
fm	fm	fm
franquia	franquia	franquia
galo	galo	galo
genética	genética	genética
gesto	gesto	gesto
gordon	gordon	gordon
gostaríamo	gostaríamos	gostaríamos
hey	hey	hey
high	high	high
ideologia	ideologia	ideologia
igor	igor	igor
implica	implica	implica
inauguração	inauguração	inauguração
indiana	indiana	indiana
indiano	indiano	indiano
jardin	jardins	jardins
jazz	jazz	jazz
lançaram	lançaram	lançaram
laz	lazer	lazer
leal	leal	leal
levantamento	levantamento	levantamento
linux	linux	linux
luciano	luciano	luciano
lógico	lógico	lógico
malta	malta	malta
morrem	morrem	morrem
mortais	mortais	mortais
nev	never	never
nigéria	nigéria	nigéria
noticia	noticias	noticias | noticia
nuvem	nuvem	nuvem
olhou	olhou	olhou
organismo	organismo	organismo | organismos
orgulhosa	orgulhosa	orgulhosa
outono	outono	outono
oxigênio	oxigênio	oxigênio
perry	perry	perry
pertencem	pertencem	pertencem
pesquisad	pesquisador	pesquisador
piedade	piedade	piedade
pott	potter	potter
precisão	precisão	precisão
processar	processar	processar
protegido	protegido	protegido
quadrado	quadrados	quadrados | quadrado
relativa	relativa	relativa | relativas
respondendo	respondendo	respondendo
samuel	samuel	samuel
saído	saído	saído
sincero	sincero	sincero
situado	situado	situado
sobrenome	sobrenome	sobrenome
solteiro	solteiro	solteiro
solto	solto	solto
sugeriu	sugeriu	sugeriu
supervisão	supervisão	supervisão
surpreende	surpreende	surpreende
tigre	tigre	tigre
turístico	turístico	turístico | turísticos
típica	típica	típica
tópico	tópico	tópico | tópicos
una	una	una
vietnã	vietnã	vietnã
visualizar	visualizar	visualizar
work	work	work
ângulo	ângulo	ângulo
ícone	ícone	ícone
abastecimento	abastecimento	abastecimento
adotar	adotar	adotar
almoçar	almoçar	almoçar
andy	andy	andy
ansioso	ansioso	ansioso
apareceram	apareceram	apareceram
apelo	apelo	apelo
atirar	atirar	atirar
automóveis	automóveis	automóveis
autorizado	autorizado	autorizado
boato	boatos	boatos
bocado	bocado	bocado
boi	boi	boi
bêbado	bêbado	bêbado
capturar	capturar	capturar
cartaz	cartaz	cartaz
comboio	comboio	comboio
comentando	comentando	comentando
concentrar	concentrar	concentrar
concepção	concepção	concepção
conexõe	conexões	conexões
dave	dave	dave
davis	davis	davis
declarado	declarado	declarado
desaparec	desaparecer	desaparecer
despertar	despertar	despertar
diminuição	diminuição	diminuição
duarte	duarte	duarte
estabelecida	estabelecida	estabelecida | estabelecidas
exigir	exigir	exigir
expandir	expandir	expandir
extraordinário	extraordinário	extraordinário
feia	feia	feia
frequente	frequentes	frequentes | frequente
fígado	fígado	fígado
hop	hop	hop
hot	hot	hot
incentivo	incentivo	incentivo
iniciada	iniciada	iniciada
instalado	instalado	instalado
instalar	instalar	instalar
investir	investir	investir
inácio	inácio	inácio
it'	it's	it's
joana	joana	joana
jona	jonas	jonas
know	know	know
lagoa	lagoa	lagoa | lagoas
league	league	league
levantou	levantou	levantou
limão	limão	limão
manipulação	manipulação	manipulação
mencionar	mencionar	mencionar
metragem	metragem	metragem
mostre	mostre	mostre
navegad	navegador	navegador
obrigatório	obrigatório	obrigatório
olímpica	olímpica	olímpica
over	over	over
parecida	parecida	parecida
pato	pato	pato
planalto	planalto	planalto
point	point	point
poluição	poluição	poluição
proporção	proporção	proporção
proposto	proposto	proposto
provocou	provocou	provocou
publicamente	publicamente	publicamente
pular	pular	pular
quartel	quartel	quartel
quint	quintal	quintal
secção	secção	secção
sofrido	sofrido	sofrido
sumiu	sumiu	sumiu
sá	sá	sá
tambem	tambem	tambem
tanque	tanque	tanque | tanques
tatuagem	tatuagem	tatuagem
tire	tire	tire
tomo	tomo	tomo
trabalhamo	trabalhamos	trabalhamos
trato	trato	trato
variação	variação	variação
variaçõe	variações	variações
visibilidade	visibilidade	visibilidade
úteis	úteis	úteis
about	about	about
abri	abri	abri
action	action	action
adesão	adesão	adesão
adicionar	adicionar	adicionar
alegando	alegando	alegando
altitude	altitude	altitude
alívio	alívio	alívio
anualmente	anualmente	anualmente
aparente	aparente	aparente
apontam	apontam	apontam
apresentaram	apresentaram	apresentaram
atlântico	atlântico	atlântico
au	au	au
award	awards	awards
besta	besta	besta
bilhão	bilhão	bilhão
box	box	box
brava	brava	brava
caetano	caetano	caetano
caneta	caneta	caneta
capitalismo	capitalismo	capitalismo
caribe	caribe	caribe
censura	censura	censura
cita	cita	cita
comerciante	comerciantes	comerciantes
comparar	comparar	comparar
concordou	concordou	concordou
confederação	confederação	confederação
confuso	confuso	confuso
consumid	consumidor	consumidor
contraste	contraste	contraste
contínuo	contínuo	contínuo
coreano	coreano	coreano
correu	correu	correu
declarar	declarar	declarar
decoração	decoração	decoração
desaparecimento	desaparecimento	desaparecimento
desejam	desejam	desejam
desistiu	desistiu	desistiu
desligar	desligar	desligar
despedida	despedida	despedida
desporto	desporto	desporto
destruída	destruída	destruída
directamente	directamente	directamente
divino	divino	divino
eleita	eleita	eleita
eleitorais	eleitorais	eleitorais
enredo	enredo	enredo
